disease,state,transmission_mode,border_sensitive,baseline_mean_rate,covid_mean_rate,post_mean_rate,covid_oe,post_oe,covid_pct
Pertussis,TAS,respiratory,FALSE,40,6.5,105.66666666666667,0.1625,2.6416666666666666,-83.75
Pertussis,VIC,respiratory,FALSE,43.2,11,79,0.2546296296296296,1.8287037037037035,-74.53703703703704
Pertussis,WA,respiratory,FALSE,52.4,3.5,41.333333333333336,0.06679389312977099,0.7888040712468194,-93.32061068702289
Pneumococcal disease (invasive),ACT,respiratory,FALSE,6,4,6.666666666666667,0.6666666666666666,1.1111111111111112,-33.33333333333333
Pneumococcal disease (invasive),NSW,respiratory,FALSE,7.8,4.5,9.333333333333334,0.576923076923077,1.1965811965811968,-42.30769230769231
Pneumococcal disease (invasive),NT,respiratory,FALSE,23,18.5,26,0.8043478260869565,1.1304347826086956,-19.565217391304348
Pneumococcal disease (invasive),QLD,respiratory,FALSE,6,4.5,7.333333333333333,0.75,1.222222222222222,-25
Pneumococcal disease (invasive),SA,respiratory,FALSE,9.2,7.5,12.333333333333334,0.8152173913043479,1.3405797101449277,-18.47826086956521
Pneumococcal disease (invasive),TAS,respiratory,FALSE,8.4,5,7.333333333333333,0.5952380952380952,0.8730158730158729,-40.476190476190474
Pneumococcal disease (invasive),VIC,respiratory,FALSE,7.2,3.5,9,0.4861111111111111,1.25,-51.38888888888889
Pneumococcal disease (invasive),WA,respiratory,FALSE,8,7,9,0.875,1.125,-12.5
Q fever,ACT,zoonotic,FALSE,0.286,0,0.47333333333333333,0,1.6550116550116551,-100
Q fever,NSW,zoonotic,FALSE,3,2.5,3.3333333333333335,0.8333333333333334,1.1111111111111112,-16.666666666666664
Q fever,NT,zoonotic,FALSE,0.406,0.2,0.7266666666666667,0.49261083743842365,1.7898193760262724,-50.73891625615764
Q fever,QLD,zoonotic,FALSE,4.6,4.5,7.333333333333333,0.9782608695652175,1.5942028985507246,-2.173913043478253
Q fever,SA,zoonotic,FALSE,1.3,0.75,1,0.5769230769230769,0.7692307692307692,-42.30769230769231
Q fever,TAS,zoonotic,FALSE,0.514,0,0.29,0,0.5642023346303502,-100
Q fever,VIC,zoonotic,FALSE,0.664,0.455,0.8,0.6852409638554217,1.2048192771084338,-31.475903614457835
Q fever,WA,zoonotic,FALSE,0.41,0.145,0.4533333333333333,0.35365853658536583,1.1056910569105691,-64.63414634146342
Ross River virus infection,ACT,vector_borne,FALSE,2.6,0.835,0.5633333333333334,0.3211538461538461,0.21666666666666667,-67.88461538461539
Ross River virus infection,NSW,vector_borne,FALSE,12.8,16.5,5.333333333333333,1.2890625,0.41666666666666663,28.906249999999993
Ross River virus infection,NT,vector_borne,FALSE,81.8,38.5,25.333333333333332,0.47066014669926654,0.30969845150774244,-52.933985330073355
Ross River virus infection,QLD,vector_borne,FALSE,53.6,40.5,23,0.7555970149253731,0.42910447761194026,-24.44029850746269
Ross River virus infection,SA,vector_borne,FALSE,9.6,5,4,0.5208333333333334,0.4166666666666667,-47.916666666666664
Ross River virus infection,TAS,vector_borne,FALSE,3.394,2.5,1.1733333333333333,0.7365939893930465,0.3457081123551365,-26.340601060695345
Ross River virus infection,VIC,vector_borne,FALSE,9,7.5,2.3333333333333335,0.8333333333333334,0.2592592592592593,-16.666666666666664
Ross River virus infection,WA,vector_borne,FALSE,27,22,11,0.8148148148148148,0.4074074074074074,-18.51851851851852
Rotavirus,ACT,enteric,FALSE,5.2,7,32,1.346153846153846,6.153846153846153,34.615384615384606
Rotavirus,NSW,enteric,FALSE,17.2,4.5,41.666666666666664,0.2616279069767442,2.4224806201550386,-73.83720930232558
Rotavirus,NT,enteric,FALSE,63.4,58,83.33333333333333,0.9148264984227129,1.3144058885383807,-8.517350157728705
Rotavirus,QLD,enteric,FALSE,33.6,9,34.333333333333336,0.26785714285714285,1.0218253968253967,-73.21428571428572
Rotavirus,SA,enteric,FALSE,48.8,24,58,0.49180327868852464,1.1885245901639345,-50.81967213114754
Rotavirus,TAS,enteric,FALSE,12.4,5.5,16,0.4435483870967742,1.2903225806451613,-55.645161290322584
Rotavirus,VIC,enteric,FALSE,2.406,3,20.333333333333332,1.2468827930174562,8.451094486007204,24.688279301745627
Rotavirus,WA,enteric,FALSE,16.2,16.5,34.666666666666664,1.0185185185185186,2.139917695473251,1.8518518518518563
Rubella,ACT,respiratory,FALSE,0.05,0,0,0,0,-100
Rubella,NSW,respiratory,FALSE,0.06999999999999999,0.01,0.006666666666666667,0.14285714285714288,0.09523809523809526,-85.71428571428571
Rubella,QLD,respiratory,FALSE,0.076,0,0,0,0,-100
Rubella,SA,respiratory,FALSE,0.024,0.03,0,1.25,0,24.999999999999993
Rubella,TAS,respiratory,FALSE,0.076,0,0,0,0,-100
Rubella,VIC,respiratory,FALSE,0.044,0,0,0,0,-100
Rubella,WA,respiratory,FALSE,0.056,0.075,0.08,1.3392857142857142,1.4285714285714286,33.928571428571416
STEC,ACT,enteric,FALSE,0.046,0.11,0.49,2.391304347826087,10.652173913043478,139.1304347826087
STEC,NSW,enteric,FALSE,0.726,1.5,2,2.066115702479339,2.7548209366391188,106.61157024793388
STEC,NT,enteric,FALSE,0.844,1.2,1.3333333333333333,1.4218009478672986,1.5797788309636651,42.18009478672985
STEC,QLD,enteric,FALSE,0.5660000000000001,0.58,0.9299999999999999,1.0247349823321552,1.643109540636042,2.4734982332155298
STEC,SA,enteric,FALSE,13.2,12.5,15.333333333333334,0.946969696969697,1.1616161616161618,-5.303030303030297
STEC,TAS,enteric,FALSE,0.528,0.44499999999999995,3,0.8428030303030302,5.681818181818182,-15.719696969696983
STEC,VIC,enteric,FALSE,0.918,2,2.6666666666666665,2.178649237472767,2.9048656499636887,117.86492374727666
STEC,WA,enteric,FALSE,2.6,4,7,1.5384615384615383,2.692307692307692,53.84615384615385
Salmonellosis,ACT,enteric,FALSE,58.4,30.5,26.666666666666668,0.5222602739726028,0.4566210045662101,-47.773972602739725
Salmonellosis,NSW,enteric,FALSE,48.8,36.5,35.333333333333336,0.7479508196721312,0.7240437158469947,-25.204918032786882
Salmonellosis,NT,enteric,FALSE,218.6,174.5,147.33333333333334,0.7982616651418115,0.6739859713327234,-20.173833485818847
Salmonellosis,QLD,enteric,FALSE,88.2,78,66.33333333333333,0.8843537414965986,0.7520786092214663,-11.56462585034014
Salmonellosis,SA,enteric,FALSE,76.8,34,36.666666666666664,0.44270833333333337,0.4774305555555555,-55.729166666666664
Salmonellosis,TAS,enteric,FALSE,51.8,35,46.333333333333336,0.6756756756756757,0.8944658944658945,-32.43243243243243
Salmonellosis,VIC,enteric,FALSE,54.2,24,31.666666666666668,0.44280442804428044,0.5842558425584256,-55.71955719557196
Salmonellosis,WA,enteric,FALSE,80.6,49.5,51,0.6141439205955336,0.6327543424317619,-38.58560794044665
Shigellosis,ACT,enteric,TRUE,4.4,2.33,7.666666666666667,0.5295454545454545,1.7424242424242424,-47.04545454545455
Shigellosis,NSW,enteric,TRUE,5.4,3.385,11,0.6268518518518518,2.0370370370370368,-37.314814814814824
Shigellosis,NT,enteric,TRUE,119,79,45.333333333333336,0.6638655462184874,0.380952380952381,-33.61344537815126
Shigellosis,QLD,enteric,TRUE,6.6,3,9.333333333333334,0.4545454545454546,1.4141414141414144,-54.54545454545454
Shigellosis,SA,enteric,TRUE,7.8,5.5,10.666666666666666,0.7051282051282052,1.3675213675213675,-29.48717948717949
Shigellosis,TAS,enteric,TRUE,3,0.18,4,0.06,1.3333333333333333,-94
Shigellosis,VIC,enteric,TRUE,9,1.75,9,0.19444444444444445,1,-80.55555555555556
Shigellosis,WA,enteric,TRUE,8.2,6,15.666666666666666,0.7317073170731708,1.910569105691057,-26.829268292682922
Syphilis < 2 years,ACT,STI,FALSE,8.6,11,10.666666666666666,1.2790697674418605,1.2403100775193798,27.906976744186053
Syphilis < 2 years,NSW,STI,FALSE,15.6,22.5,22.333333333333332,1.4423076923076923,1.4316239316239316,44.23076923076923
Syphilis < 2 years,NT,STI,FALSE,117.8,97.5,123,0.8276740237691002,1.0441426146010186,-17.232597623089983
Syphilis < 2 years,QLD,STI,FALSE,18.4,19.5,25.666666666666668,1.0597826086956523,1.3949275362318843,5.978260869565226
Syphilis < 2 years,SA,STI,FALSE,8.4,10.5,13.333333333333334,1.25,1.5873015873015872,24.999999999999993
Syphilis < 2 years,TAS,STI,FALSE,2,2,8.666666666666666,1,4.333333333333333,0
Syphilis < 2 years,VIC,STI,FALSE,20.8,22.5,22,1.0817307692307692,1.0576923076923077,8.17307692307692
Syphilis < 2 years,WA,STI,FALSE,14,28.5,23.666666666666668,2.0357142857142856,1.6904761904761905,103.57142857142858
Syphilis > 2 years or unspecified duration,ACT,STI,FALSE,3.6,3,3.6666666666666665,0.8333333333333333,1.0185185185185184,-16.666666666666668
Syphilis > 2 years or unspecified duration,NSW,STI,FALSE,9.2,10,10.666666666666666,1.0869565217391306,1.1594202898550725,8.695652173913052
Syphilis > 2 years or unspecified duration,NT,STI,FALSE,33.4,24,28,0.718562874251497,0.8383233532934132,-28.143712574850294
Syphilis > 2 years or unspecified duration,QLD,STI,FALSE,6.4,6,7.666666666666667,0.9375,1.1979166666666667,-6.250000000000005
Syphilis > 2 years or unspecified duration,SA,STI,FALSE,7.6,4.5,4.666666666666667,0.5921052631578948,0.6140350877192983,-40.78947368421053
Syphilis > 2 years or unspecified duration,TAS,STI,FALSE,3.2,4,4,1.25,1.25,24.999999999999993
Syphilis > 2 years or unspecified duration,VIC,STI,FALSE,12.4,10.5,15.666666666666666,0.8467741935483871,1.2634408602150538,-15.322580645161294
Syphilis > 2 years or unspecified duration,WA,STI,FALSE,5.6,8.5,9.666666666666666,1.517857142857143,1.7261904761904763,51.78571428571429
Syphilis congenital,NSW,STI,FALSE,0.006,0.035,0.043333333333333335,5.833333333333334,7.222222222222222,483.33333333333337
Syphilis congenital,NT,STI,FALSE,0.16,0.405,0.26333333333333336,2.53125,1.6458333333333335,153.12500000000003
Syphilis congenital,QLD,STI,FALSE,0.044,0.08,0.09,1.8181818181818183,2.0454545454545454,81.81818181818184
Syphilis congenital,SA,STI,FALSE,0.012,0.055,0.05333333333333334,4.583333333333333,4.444444444444445,358.3333333333333
Syphilis congenital,TAS,STI,FALSE,0.038,0,0.05666666666666667,0,1.4912280701754388,-100
Syphilis congenital,VIC,STI,FALSE,0.018,0.05,0.026666666666666665,2.777777777777778,1.4814814814814814,177.7777777777778
Syphilis congenital,WA,STI,FALSE,0.016,0.15,0.08,9.375,5,837.5
Tetanus,NSW,zoonotic,FALSE,0.006,0,0.013333333333333334,0,2.2222222222222223,-100
Tetanus,QLD,zoonotic,FALSE,0.028,0.05,0.013333333333333334,1.7857142857142858,0.4761904761904762,78.57142857142858
Tetanus,SA,zoonotic,FALSE,0.036,0,0.016666666666666666,0,0.46296296296296297,-100
Tetanus,VIC,zoonotic,FALSE,0.014,0.02,0.01,1.4285714285714286,0.7142857142857143,42.857142857142854
Tetanus,WA,zoonotic,FALSE,0.016,0.04,0.02,2.5,1.25,150
Tuberculosis,ACT,respiratory,FALSE,5.6,6,7,1.0714285714285714,1.25,7.1428571428571495
Tuberculosis,NSW,respiratory,FALSE,6.6,7.5,6,1.1363636363636365,0.9090909090909092,13.636363636363644
Tuberculosis,NT,respiratory,FALSE,10.2,11.5,11,1.1274509803921569,1.0784313725490198,12.745098039215694
Tuberculosis,QLD,respiratory,FALSE,4,3.5,3.6666666666666665,0.875,0.9166666666666666,-12.5
Tuberculosis,SA,respiratory,FALSE,4.6,4.5,5.333333333333333,0.9782608695652175,1.1594202898550725,-2.173913043478253
Tuberculosis,TAS,respiratory,FALSE,2.2,3.5,2.6666666666666665,1.5909090909090908,1.212121212121212,59.09090909090908
Tuberculosis,VIC,respiratory,FALSE,6.6,7.5,6.666666666666667,1.1363636363636365,1.0101010101010102,13.636363636363644
Tuberculosis,WA,respiratory,FALSE,5.2,5,6.666666666666667,0.9615384615384615,1.2820512820512822,-3.8461538461538494
Typhoid Fever,ACT,enteric,TRUE,0.898,0.11,1.2333333333333334,0.12249443207126949,1.3734224201930216,-87.75055679287306
Typhoid Fever,NSW,enteric,TRUE,0.65,0.215,0.8966666666666666,0.33076923076923076,1.3794871794871792,-66.92307692307693
Typhoid Fever,NT,enteric,TRUE,0.244,0.405,1.3333333333333333,1.6598360655737707,5.46448087431694,65.98360655737706
Typhoid Fever,QLD,enteric,TRUE,0.478,0.14500000000000002,0.63,0.3033472803347281,1.3179916317991633,-69.66527196652719
Typhoid Fever,SA,enteric,TRUE,0.40399999999999997,0.115,1,0.2846534653465347,2.4752475247524752,-71.53465346534654
Typhoid Fever,TAS,enteric,TRUE,0.188,0.36,0.5233333333333333,1.9148936170212765,2.7836879432624113,91.48936170212765
Typhoid Fever,VIC,enteric,TRUE,0.704,0.25,1,0.3551136363636364,1.4204545454545456,-64.48863636363636
Typhoid Fever,WA,enteric,TRUE,0.5680000000000001,0.15,0.8166666666666667,0.2640845070422535,1.4377934272300468,-73.59154929577466
Varicella zoster (chickenpox),ACT,respiratory,FALSE,37.8,39,34.333333333333336,1.0317460317460319,0.9082892416225751,3.174603174603182
Varicella zoster (chickenpox),NT,respiratory,FALSE,40.2,23,25,0.572139303482587,0.6218905472636815,-42.7860696517413
Varicella zoster (chickenpox),QLD,respiratory,FALSE,16.6,13.5,10.333333333333334,0.8132530120481927,0.6224899598393574,-18.67469879518073
Varicella zoster (chickenpox),SA,respiratory,FALSE,31.2,26,15,0.8333333333333334,0.4807692307692308,-16.666666666666664
Varicella zoster (chickenpox),TAS,respiratory,FALSE,12.8,13.5,15.333333333333334,1.0546875,1.1979166666666667,5.468749999999995
Varicella zoster (chickenpox),VIC,respiratory,FALSE,20.6,8,11.666666666666666,0.3883495145631068,0.5663430420711973,-61.16504854368932
Varicella zoster (chickenpox),WA,respiratory,FALSE,23.8,22,18.333333333333332,0.9243697478991596,0.7703081232492996,-7.563025210084036
Varicella zoster (shingles),ACT,respiratory,FALSE,73.4,117.5,104.33333333333333,1.600817438692098,1.4214350590372387,60.08174386920979
Varicella zoster (shingles),NT,respiratory,FALSE,161.6,157,140,0.9715346534653466,0.8663366336633663,-2.8465346534653433
Varicella zoster (shingles),QLD,respiratory,FALSE,47.6,97,67,2.03781512605042,1.407563025210084,103.781512605042
Varicella zoster (shingles),SA,respiratory,FALSE,162,171,96,1.0555555555555556,0.5925925925925926,5.555555555555555
Varicella zoster (shingles),TAS,respiratory,FALSE,69,95.5,90.66666666666667,1.3840579710144927,1.3140096618357489,38.405797101449274
Varicella zoster (shingles),VIC,respiratory,FALSE,39.2,35.5,27,0.9056122448979591,0.6887755102040816,-9.438775510204088
Varicella zoster (shingles),WA,respiratory,FALSE,74.4,97,83.66666666666667,1.303763440860215,1.124551971326165,30.376344086021493
Varicella zoster (unspecified),ACT,respiratory,FALSE,35.6,20.5,44,0.5758426966292135,1.2359550561797752,-42.41573033707866
Varicella zoster (unspecified),NT,respiratory,FALSE,2.164,39.5,46,18.253234750462106,21.256931608133087,1725.3234750462107
Varicella zoster (unspecified),QLD,respiratory,FALSE,107.4,86,115.33333333333333,0.8007448789571694,1.073867163252638,-19.925512104283058
Varicella zoster (unspecified),SA,respiratory,FALSE,14.8,29,76.33333333333333,1.9594594594594594,5.157657657657657,95.94594594594594
Varicella zoster (unspecified),TAS,respiratory,FALSE,29.6,39,52,1.3175675675675675,1.7567567567567566,31.756756756756747
Varicella zoster (unspecified),VIC,respiratory,FALSE,104.4,123,147.33333333333334,1.1781609195402298,1.4112388250319285,17.816091954022983
Varicella zoster (unspecified),WA,respiratory,FALSE,57.2,65,92.33333333333333,1.1363636363636362,1.614219114219114,13.63636363636363
