disease,year,state,rate_per_100k,count,transmission_mode,subcategory,analysis_suitable,border_sensitive,vaccine_preventable,exclusion_reason,period
Hepatitis A,2019,NSW,0.75,243,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2019,NT,1,243,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2019,QLD,0.49,243,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2019,SA,0.79,243,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2019,TAS,0.55,243,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2019,VIC,2,243,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2019,WA,0.9,243,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2019,AUS,0.96,243,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2018,ACT,0.47,434,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2018,NSW,1,434,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2018,NT,0.81,434,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2018,QLD,0.86,434,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2018,SA,1,434,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2018,TAS,0.56,434,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2018,VIC,4,434,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2018,WA,0.46,434,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2018,AUS,2,434,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2017,ACT,0.48,217,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2017,NSW,0.89,217,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2017,NT,0,217,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2017,QLD,0.53,217,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2017,SA,1,217,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2017,TAS,0,217,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2017,VIC,1,217,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2017,WA,0.46,217,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2017,AUS,0.88,217,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2016,ACT,0.5,145,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2016,NSW,0.56,145,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2016,NT,0,145,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2016,QLD,0.62,145,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2016,SA,0.41,145,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2016,TAS,0,145,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2016,VIC,0.75,145,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2016,WA,0.67,145,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2016,AUS,0.6,145,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2015,ACT,0.76,179,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2015,NSW,0.91,179,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2015,NT,2,179,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2015,QLD,0.69,179,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2015,SA,0.59,179,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2015,TAS,0.19,179,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2015,VIC,0.55,179,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2015,WA,0.98,179,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis A,2015,AUS,0.75,179,enteric,viral_enteric,TRUE,TRUE,TRUE,NA,baseline
Hepatitis B (newly acquired),2025,ACT,0.21,56,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2025,NSW,0.06,56,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2025,NT,0.78,56,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2025,QLD,0.34,56,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2025,SA,0.11,56,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2025,TAS,0.35,56,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2025,VIC,0.11,56,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2025,WA,0.57,56,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2025,AUS,0.21,56,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2024,ACT,0,79,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2024,NSW,0.17,79,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2024,NT,1,79,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2024,QLD,0.59,79,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2024,SA,0.11,79,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2024,TAS,0.17,79,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2024,VIC,0.13,79,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2024,WA,0.57,79,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2024,AUS,0.3,79,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2023,ACT,0,93,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2023,NSW,0.13,93,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2023,NT,2,93,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2023,QLD,0.55,93,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2023,SA,0.11,93,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2023,TAS,0.35,93,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2023,VIC,0.32,93,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2023,WA,0.76,93,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2023,AUS,0.35,93,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,post_covid
Hepatitis B (newly acquired),2022,ACT,0,63,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,transition
Hepatitis B (newly acquired),2022,NSW,0.06,63,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,transition
Hepatitis B (newly acquired),2022,NT,1,63,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,transition
Hepatitis B (newly acquired),2022,QLD,0.55,63,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,transition
Hepatitis B (newly acquired),2022,SA,0,63,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,transition
Hepatitis B (newly acquired),2022,TAS,0,63,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,transition
Hepatitis B (newly acquired),2022,VIC,0.23,63,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,transition
Hepatitis B (newly acquired),2022,WA,0.39,63,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,transition
Hepatitis B (newly acquired),2022,AUS,0.24,63,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,transition
Hepatitis B (newly acquired),2021,ACT,0.22,82,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,covid_acute
Hepatitis B (newly acquired),2021,NSW,0.12,82,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,covid_acute
Hepatitis B (newly acquired),2021,NT,0,82,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,covid_acute
Hepatitis B (newly acquired),2021,QLD,0.75,82,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,covid_acute
Hepatitis B (newly acquired),2021,SA,0.11,82,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,covid_acute
Hepatitis B (newly acquired),2021,TAS,0,82,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,covid_acute
Hepatitis B (newly acquired),2021,VIC,0.35,82,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,covid_acute
Hepatitis B (newly acquired),2021,WA,0.25,82,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,covid_acute
Hepatitis B (newly acquired),2021,AUS,0.32,82,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,covid_acute
Hepatitis B (newly acquired),2020,ACT,0.22,127,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,covid_acute
Hepatitis B (newly acquired),2020,NSW,0.15,127,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,covid_acute
Hepatitis B (newly acquired),2020,NT,3,127,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,covid_acute
Hepatitis B (newly acquired),2020,QLD,1,127,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,covid_acute
Hepatitis B (newly acquired),2020,SA,0.11,127,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,covid_acute
Hepatitis B (newly acquired),2020,TAS,0.36,127,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,covid_acute
Hepatitis B (newly acquired),2020,VIC,0.44,127,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,covid_acute
Hepatitis B (newly acquired),2020,WA,0.74,127,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,covid_acute
Hepatitis B (newly acquired),2020,AUS,0.5,127,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,covid_acute
Hepatitis B (newly acquired),2019,ACT,0,166,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2019,NSW,0.21,166,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2019,NT,1,166,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2019,QLD,1,166,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2019,SA,0.28,166,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2019,TAS,1,166,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2019,VIC,0.81,166,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2019,WA,0.86,166,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2019,AUS,0.66,166,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2018,ACT,0.23,139,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2018,NSW,0.28,139,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2018,NT,2,139,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2018,QLD,0.64,139,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2018,SA,0.23,139,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2018,TAS,0.56,139,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2018,VIC,0.7,139,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2018,WA,1,139,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2018,AUS,0.56,139,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2017,ACT,0.24,146,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2017,NSW,0.14,146,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2017,NT,3,146,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2017,QLD,0.97,146,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2017,SA,0.69,146,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2017,TAS,0.95,146,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2017,VIC,0.65,146,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2017,WA,0.81,146,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2017,AUS,0.59,146,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2016,ACT,0.25,170,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2016,NSW,0.18,170,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2016,NT,0.81,170,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2016,QLD,1,170,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2016,SA,0.35,170,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2016,TAS,0.39,170,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2016,VIC,0.94,170,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2016,WA,0.98,170,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2016,AUS,0.7,170,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2015,ACT,0,148,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2015,NSW,0.37,148,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2015,NT,0.82,148,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2015,QLD,1,148,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2015,SA,0.41,148,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2015,TAS,0.19,148,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2015,VIC,0.51,148,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2015,WA,1,148,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (newly acquired),2015,AUS,0.62,148,blood_borne,viral_bloodborne,TRUE,FALSE,TRUE,NA,baseline
Hepatitis B (unspecified),2025,ACT,21,5509,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2025,NSW,22,5509,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2025,NT,61,5509,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2025,QLD,19,5509,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2025,SA,15,5509,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2025,TAS,8,5509,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2025,VIC,21,5509,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2025,WA,18,5509,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2025,AUS,21,5509,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2024,ACT,19,5489,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2024,NSW,24,5489,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2024,NT,44,5489,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2024,QLD,16,5489,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2024,SA,14,5489,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2024,TAS,10,5489,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2024,VIC,21,5489,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2024,WA,18,5489,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2024,AUS,21,5489,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2023,ACT,18,5163,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2023,NSW,23,5163,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2023,NT,34,5163,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2023,QLD,18,5163,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2023,SA,13,5163,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2023,TAS,8,5163,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2023,VIC,20,5163,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2023,WA,16,5163,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2023,AUS,19,5163,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,post_covid
Hepatitis B (unspecified),2022,ACT,19,4831,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,transition
Hepatitis B (unspecified),2022,NSW,24,4831,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,transition
Hepatitis B (unspecified),2022,NT,17,4831,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,transition
Hepatitis B (unspecified),2022,QLD,14,4831,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,transition
Hepatitis B (unspecified),2022,SA,11,4831,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,transition
Hepatitis B (unspecified),2022,TAS,11,4831,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,transition
Hepatitis B (unspecified),2022,VIC,20,4831,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,transition
Hepatitis B (unspecified),2022,WA,13,4831,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,transition
Hepatitis B (unspecified),2022,AUS,19,4831,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,transition
Hepatitis B (unspecified),2021,ACT,14,4552,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,covid_acute
Hepatitis B (unspecified),2021,NSW,21,4552,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,covid_acute
Hepatitis B (unspecified),2021,NT,13,4552,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,covid_acute
Hepatitis B (unspecified),2021,QLD,14,4552,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,covid_acute
Hepatitis B (unspecified),2021,SA,11,4552,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,covid_acute
Hepatitis B (unspecified),2021,TAS,13,4552,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,covid_acute
Hepatitis B (unspecified),2021,VIC,19,4552,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,covid_acute
Hepatitis B (unspecified),2021,WA,19,4552,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,covid_acute
Hepatitis B (unspecified),2021,AUS,18,4552,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,covid_acute
Hepatitis B (unspecified),2020,ACT,18,4910,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,covid_acute
Hepatitis B (unspecified),2020,NSW,24,4910,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,covid_acute
Hepatitis B (unspecified),2020,NT,34,4910,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,covid_acute
Hepatitis B (unspecified),2020,QLD,15,4910,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,covid_acute
Hepatitis B (unspecified),2020,SA,15,4910,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,covid_acute
Hepatitis B (unspecified),2020,TAS,10,4910,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,covid_acute
Hepatitis B (unspecified),2020,VIC,19,4910,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,covid_acute
Hepatitis B (unspecified),2020,WA,18,4910,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,covid_acute
Hepatitis B (unspecified),2020,AUS,19,4910,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,covid_acute
Hepatitis B (unspecified),2019,ACT,20,5602,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2019,NSW,26,5602,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2019,NT,32,5602,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2019,QLD,17,5602,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2019,SA,17,5602,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2019,TAS,11,5602,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2019,VIC,25,5602,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2019,WA,16,5602,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2019,AUS,22,5602,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2018,ACT,19,5764,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2018,NSW,29,5764,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2018,NT,32,5764,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2018,QLD,16,5764,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2018,SA,15,5764,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2018,TAS,7,5764,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2018,VIC,26,5764,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2018,WA,18,5764,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2018,AUS,23,5764,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2017,ACT,20,5787,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2017,NSW,28,5787,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2017,NT,38,5787,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2017,QLD,17,5787,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2017,SA,16,5787,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2017,TAS,7,5787,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2017,VIC,27,5787,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2017,WA,20,5787,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2017,AUS,24,5787,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2016,ACT,22,6096,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2016,NSW,28,6096,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
Hepatitis B (unspecified),2016,NT,44,6096,blood_borne,viral_bloodborne,TRUE,FALSE,FALSE,NA,baseline
