disease,year,state,rate_per_100k,count,transmission_mode,subcategory,analysis_suitable,border_sensitive,vaccine_preventable,exclusion_reason,period
Haemolytic uraemic syndrome (HUS),2024,SA,0,11,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,post_covid
Haemolytic uraemic syndrome (HUS),2024,TAS,0,11,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,post_covid
Haemolytic uraemic syndrome (HUS),2024,VIC,0.04,11,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,post_covid
Haemolytic uraemic syndrome (HUS),2024,WA,0,11,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,post_covid
Haemolytic uraemic syndrome (HUS),2024,AUS,0.04,11,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,post_covid
Haemolytic uraemic syndrome (HUS),2023,ACT,0,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,post_covid
Haemolytic uraemic syndrome (HUS),2023,NSW,0.05,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,post_covid
Haemolytic uraemic syndrome (HUS),2023,NT,0.4,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,post_covid
Haemolytic uraemic syndrome (HUS),2023,QLD,0.07,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,post_covid
Haemolytic uraemic syndrome (HUS),2023,SA,0.11,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,post_covid
Haemolytic uraemic syndrome (HUS),2023,TAS,0.52,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,post_covid
Haemolytic uraemic syndrome (HUS),2023,VIC,0.04,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,post_covid
Haemolytic uraemic syndrome (HUS),2023,WA,0.07,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,post_covid
Haemolytic uraemic syndrome (HUS),2023,AUS,0.07,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,post_covid
Haemolytic uraemic syndrome (HUS),2022,ACT,0,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,transition
Haemolytic uraemic syndrome (HUS),2022,NSW,0.09,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,transition
Haemolytic uraemic syndrome (HUS),2022,NT,0,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,transition
Haemolytic uraemic syndrome (HUS),2022,QLD,0.09,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,transition
Haemolytic uraemic syndrome (HUS),2022,SA,0,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,transition
Haemolytic uraemic syndrome (HUS),2022,TAS,0,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,transition
Haemolytic uraemic syndrome (HUS),2022,VIC,0.02,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,transition
Haemolytic uraemic syndrome (HUS),2022,WA,0.04,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,transition
Haemolytic uraemic syndrome (HUS),2022,AUS,0.05,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,transition
Haemolytic uraemic syndrome (HUS),2021,ACT,0,7,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Haemolytic uraemic syndrome (HUS),2021,NSW,0,7,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Haemolytic uraemic syndrome (HUS),2021,NT,0,7,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Haemolytic uraemic syndrome (HUS),2021,QLD,0.02,7,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Haemolytic uraemic syndrome (HUS),2021,SA,0.11,7,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Haemolytic uraemic syndrome (HUS),2021,TAS,0,7,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Haemolytic uraemic syndrome (HUS),2021,VIC,0.03,7,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Haemolytic uraemic syndrome (HUS),2021,WA,0.07,7,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Haemolytic uraemic syndrome (HUS),2021,AUS,0.03,7,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Haemolytic uraemic syndrome (HUS),2020,ACT,0,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Haemolytic uraemic syndrome (HUS),2020,NSW,0.02,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Haemolytic uraemic syndrome (HUS),2020,NT,0,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Haemolytic uraemic syndrome (HUS),2020,QLD,0.08,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Haemolytic uraemic syndrome (HUS),2020,SA,0.06,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Haemolytic uraemic syndrome (HUS),2020,TAS,0,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Haemolytic uraemic syndrome (HUS),2020,VIC,0.05,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Haemolytic uraemic syndrome (HUS),2020,WA,0.15,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Haemolytic uraemic syndrome (HUS),2020,AUS,0.05,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Haemolytic uraemic syndrome (HUS),2019,ACT,0,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2019,NSW,0.05,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2019,NT,0,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2019,QLD,0.06,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2019,SA,0,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2019,TAS,0.18,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2019,VIC,0.15,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2019,WA,0.04,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2019,AUS,0.08,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2018,ACT,0,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2018,NSW,0.05,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2018,NT,0.4,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2018,QLD,0.08,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2018,SA,0,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2018,TAS,0,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2018,VIC,0.05,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2018,WA,0.04,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2018,AUS,0.05,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2017,ACT,0,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2017,NSW,0.03,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2017,NT,0,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2017,QLD,0.06,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2017,SA,0.12,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2017,TAS,0,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2017,VIC,0.06,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2017,WA,0.12,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2017,AUS,0.06,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2016,ACT,0,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2016,NSW,0.05,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2016,NT,0,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2016,QLD,0.08,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2016,SA,0.06,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2016,TAS,0.39,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2016,VIC,0.03,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2016,WA,0.12,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2016,AUS,0.07,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2015,ACT,0,18,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2015,NSW,0.14,18,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2015,NT,0,18,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2015,QLD,0.04,18,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2015,SA,0,18,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2015,TAS,0,18,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2015,VIC,0.07,18,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2015,WA,0.04,18,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2015,AUS,0.08,18,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Haemolytic uraemic syndrome (HUS),2014,ACT,0,21,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2014,NSW,0.08,21,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2014,NT,0.41,21,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2014,QLD,0.06,21,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2014,SA,0.24,21,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2014,TAS,0.19,21,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2014,VIC,0.08,21,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2014,WA,0.04,21,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2014,AUS,0.09,21,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2013,ACT,0,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2013,NSW,0.12,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2013,NT,0.41,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2013,QLD,0.04,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2013,SA,0.06,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2013,TAS,0,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2013,VIC,0.03,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2013,WA,0,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2013,AUS,0.06,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2012,ACT,0,20,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2012,NSW,0.14,20,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2012,NT,0,20,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2012,QLD,0.09,20,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2012,SA,0,20,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2012,TAS,0.2,20,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2012,VIC,0.09,20,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2012,WA,0,20,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2012,AUS,0.09,20,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2011,ACT,0,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2011,NSW,0.06,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2011,NT,0.43,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2011,QLD,0.02,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2011,SA,0.18,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2011,TAS,0,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2011,VIC,0.07,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2011,WA,0,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2011,AUS,0.06,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2010,ACT,0,9,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2010,NSW,0.04,9,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2010,NT,0,9,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2010,QLD,0.07,9,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2010,SA,0,9,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2010,TAS,0,9,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2010,VIC,0.05,9,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2010,WA,0,9,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2010,AUS,0.04,9,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2009,ACT,0,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2009,NSW,0.06,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2009,NT,0,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2009,QLD,0.07,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2009,SA,0.25,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2009,TAS,0,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2009,VIC,0.04,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2009,WA,0,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2009,AUS,0.06,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2008,ACT,0,32,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2008,NSW,0.24,32,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2008,NT,0.45,32,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2008,QLD,0.17,32,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2008,SA,0.19,32,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2008,TAS,0,32,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2008,VIC,0.08,32,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2008,WA,0,32,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2008,AUS,0.15,32,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2007,ACT,0.29,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2007,NSW,0.19,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2007,NT,0,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2007,QLD,0.02,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2007,SA,0.06,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2007,TAS,0,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2007,VIC,0.06,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2007,WA,0,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2007,AUS,0.09,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2006,ACT,0,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2006,NSW,0.16,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2006,NT,0,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2006,QLD,0.02,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2006,SA,0.06,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2006,TAS,0,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2006,VIC,0.02,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2006,WA,0,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2006,AUS,0.07,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2005,ACT,0,20,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2005,NSW,0.16,20,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2005,NT,0,20,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2005,QLD,0.05,20,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2005,SA,0.06,20,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2005,TAS,0.41,20,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2005,VIC,0.06,20,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2005,WA,0.05,20,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2005,AUS,0.1,20,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2004,ACT,0,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2004,NSW,0.14,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2004,NT,0.49,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2004,QLD,0.03,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2004,SA,0.2,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2004,TAS,0,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2004,VIC,0.02,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2004,WA,0.05,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2004,AUS,0.08,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2003,ACT,0,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2003,NSW,0.08,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2003,NT,0.5,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2003,QLD,0.03,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2003,SA,0.2,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2003,TAS,0,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2003,VIC,0.08,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2003,WA,0.05,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2003,AUS,0.08,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2002,ACT,0,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2002,NSW,0.11,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2002,NT,0.49,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2002,QLD,0.03,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2002,SA,0,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2002,TAS,0,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2002,VIC,0.08,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2002,WA,0,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2002,AUS,0.07,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2001,ACT,0,3,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2001,NSW,0.03,3,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2001,NT,0,3,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2001,QLD,0,3,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2001,SA,0.07,3,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2001,TAS,0,3,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2001,VIC,0,3,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2001,WA,0,3,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
Haemolytic uraemic syndrome (HUS),2001,AUS,0.02,3,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,historical
